audit_date,month_id,district_id,district_name,state,competitor_brand,numeric_distribution_pct,weighted_distribution_pct,stocking_outlet_count,exclusive_branded_chillers_deployed,promotional_intensity_score_1_to_10,active_retail_scheme
2026/04/04,2026-04,DST_0332,Kannur,Kerala,BullForce,45.86,53.55,1978,246,3.18,None
19-04-2026,2026-04,DST_0230,Medak,Telangana,Voltix,31.06,33.29,217,19,3.25,None
1736939340000,2025-01,DST_0093,Tirupathur,Tamil Nadu,Voltix,49.57,49.16,733,59,4.41,Seasonal_Discount
03-02-2026,2026-02,DST_0126,Ayodhya,Uttar Pradesh,PulseDrop,36.26,48.6,892,178,2.53,Seasonal_Discount
2024-09-10T00:00:00+05:30,2024-09,DST_0213,Karimnagar,Telangana,Apex Energy,90.99,97.28,1129,750,7.97,Active_BOGO_Scheme
2025/01/17,2025-01,DST_0200,Cooch Behar,West Bengal,Voltix,52.01,31.02,1377,88,5.18,None
2026/01/19,2026-01,DST_0117,Ghaziabad,Uttar Pradesh,Apex Energy,47.85,36.62,3893,408,2.66,None
04-10-2025,2025-10,0088,Ranipet,Tamil Nadu,BullForce,36.3,46.78,609,84,4.82,Seasonal_Discount
2025/04/19,2025-04,DST_0076,Kanchipuram,Tamil Nadu,Voltix,47.62,47.67,933,67,2.89,Seasonal_Discount
18-09-2025,2025-09,DST_0033,Beed,Maharashtra,Voltix,51.51,63.99,1437,250,4.1,Seasonal_Discount
2024-11-20T00:00:00+05:30,2024-11,DST_0158,Gandhinagar,Gujarat,BullForce,30.69,51.52,598,63,3.27,
04-06-2025,2025-06,DST_0264,Sirohi,Rajasthan,PulseDrop,34.49,46.57,385,35,3.16,None
13-11-2025,2025-11,DST_0105,North West Delhi,Delhi NCR,Apex Energy,48.22,48.25,3731,548,5.31,None
2025/08/16,2025-08,DST_0133,Bulandshahr,Uttar Pradesh,Apex Energy,40.18,36.68,1616,183,3.2,Seasonal_Discount
09-08-2025,2025-08,0244,Udaipur,Rajasthan,BullForce,55.36,64.4,1834,208,4.53,None
2024/10/10,2024-10,DST_0070,Tirunelveli,Tamil Nadu,Torque,27.82,60.15,688,67,4.73,
03-03-25,2025-03,DST_0286,Nandyal,Andhra Pradesh,BullForce,54.8,50.9,1108,60,4.21,None
06-07-2026,2026-07,DST_0092,Thoothukudi,Tamil Nadu,Apex Energy,32.01,59.17,840,122,4.73,
2026/06/06,2026-06,DST_0019,Sindhudurg,Maharashtra,PulseDrop,27.28,42.31,227,45,5.08,
2026-03-07T00:00:00+05:30,2026-03,DST_0238,Narayanpet,Telangana,PulseDrop,49.13,47.15,269,21,3.35,None
12-03-2026,2026-03,DST_0029,Washim,Maharashtra,Apex Energy,26.02,59.23,327,19,3.34,
08-19-26,2026-08,0093,Tirupathur,Tamil Nadu,PulseDrop,52.37,30.95,775,42,4.34,Seasonal_Discount
2026/03/16,2026-03,DST_0240,Jodhpur,Rajasthan,Voltix,43.78,35.44,2059,274,2.51,Seasonal_Discount
12-06-2025,2025-06,DST_0132,Mirzapur,Uttar Pradesh,Torque,40.61,49.3,1009,81,4.75,None
2026/05/06,2026-05,DST_0274,TIRUPATI,Andhra Pradesh,PulseDrop,35.23,59.1,1106,159,5.23,Seasonal_Discount
2025-10-12T00:00:00Z,2025-10,DST_0141,Jaunpur,Uttar Pradesh,BullForce,44.48,34.56,1822,335,3.77,Seasonal_Discount
12-12-2024,2024-12,DST_0014,Jalgaon,Maharashtra,BullForce,31.05,58.08,1638,274,3.09,Seasonal_Discount
2025/06/19,2025-06,DST_0233,Jangaon,Telangana,Voltix,35.3,41.64,196,23,3.47,None
10-08-2025,2025-08,DST_0046,Kalaburagi,Karnataka,PulseDrop,51.64,49.64,1672,166,3.19,None
08-06-2025,2025-06,0244,Udaipur,Rajasthan,BullForce,52.13,45.45,1726,317,4.16,None
16-05-2026,2026-05,DST_0329,Kozhikode,Kerala,Voltix,45.6,50.43,2445,395,5.93,Special_Kirana_Margin
2025-03-13T00:00:00+05:30,2025-03,0170,Aravalli,Gujarat,PulseDrop,34.47,61.25,346,36,3.65,None
05-07-2025,2025-07,DST_0052,Bidar,Karnataka,Torque,48.72,60.03,952,155,3.23,None
2025-08-12T00:00:00+05:30,2025-08,DST_0105,North West Delhi,Delhi NCR,PulseDrop,52.5,42.45,4061,516,4.7,Seasonal_Discount
17-06-2025,2025-06,DST_0070,Tirunelveli,Tamil Nadu,PulseDrop,27.17,46.51,672,120,3.83,None
08-03-26,2026-08,DST_0237,Kumuram Bheem Asifabad,Telangana,PulseDrop,25.56,44.87,136,24,3.08,None
1774105860000,2026-03,DST_0016,Nanded,Maharashtra,Voltix,46.11,33.68,1825,246,3.23,None
2024/09/11,2024-09,0118,Gautam Buddha Nagar,Uttar Pradesh,Apex Energy,32.47,32.39,869,103,3.96,None
05-10-25,2025-05,DST_0038,Mysuru,Karnataka,Voltix,85.43,85.65,3522,2228,9.19,Active_BOGO_Scheme
2025-06-04T00:00:00+05:30,2025-06,0250,Sri Ganganagar,Rajasthan,Voltix,42.24,56.31,979,177,4.94,None
2024/11/02,2024-11,DST_0035,Parbhani,Maharashtra,Voltix,35.24,64.25,798,146,5.01,None
03-04-2026,2026-04,DST_0072,Erode,Tamil Nadu,Torque,45.62,35.33,1555,141,3.75,Seasonal_Discount
01-04-26,2026-01,DST_0155,Bhavnagar,Gujarat,BullForce,50.14,45.98,1984,281,4.75,Seasonal_Discount
06-02-2025,2025-02,DST_0138,Raebareli,Uttar Pradesh,Voltix,50.27,55.19,1584,156,3.88,None
1764843840000,2025-12,0131,Rampur,Uttar Pradesh,BullForce,52.49,61.19,1409,199,3.54,None
05-03-2026,2026-03,DST_0285,Chittoor,Andhra Pradesh,PulseDrop,49.68,49.6,1069,172,5.2,None
2025-04-18T00:00:00+05:30,2025-04,DST_0291,Anakapalli,Andhra Pradesh,Torque,52.66,30.64,1108,107,2.75,
14-03-2026,2026-03,DST_0104,North East Delhi,Delhi NCR,BullForce,54.66,55.82,2695,324,3.2,
10-02-2026,2026-02,DST_0008,Aurangabad (MH),Maharashtra,Torque,43.48,59.79,2278,563,4.79,None
2025-10-13T00:00:00Z,2025-10,0192,Paschim Bardhaman,West Bengal,Voltix,49.45,57.93,2736,608,5.21,None
03-07-2026,2026-07,0304,Satna,Madhya Pradesh,BullForce,39.94,59.33,973,84,3.18,None
1731751500000,2024-11,DST_0081,Krishnagiri,Tamil Nadu,PulseDrop,34.03,59.2,717,138,3.45,None
1783266480000,2026-07,0210,Sangareddy,Telangana,Apex Energy,37.79,31.0,744,60,3.23,Seasonal_Discount
17-11-2024,2024-11,DST_0263,Jalore,Rajasthan,PulseDrop,29.62,44.16,493,37,4.93,
2025-09-11T00:00:00+05:30,2025-09,DST_0197,Darjeeling,West Bengal,BullForce,40.52,64.63,1006,68,3.22,None
2024/10/14,2024-10,DST_0152,Surat,Gujarat,Voltix,81.49,87.18,9514,6310,7.83,Active_BOGO_Scheme
2026-01-21T00:00:00Z,2026-01,DST_0099,Kallakurichi,Tamil Nadu,BullForce,52.83,52.8,710,82,2.81,None
02-05-25,2025-02,DST_0229,Jogulamba Gadwal,Telangana,Apex Energy,31.5,34.08,180,10,4.69,None
2026/02/02,2026-02,0250,Sri Ganganagar,Rajasthan,Apex Energy,50.4,39.2,1168,181,2.66,None
09-05-25,2025-09,0210,Sangareddy,Telangana,Apex Energy,32.04,55.38,631,54,3.2,None
2025/10/03,2025-10,DST_0246,Alwar,Rajasthan,Torque,54.25,57.37,2096,374,4.43,None
02-18-26,2026-02,DST_0068,Tiruchirappalli,Tamil Nadu,Torque,42.35,67.98,1712,396,5.32,Discount_10pct
1762608720000,2025-11,0259,Dausa,Rajasthan,Apex Energy,46.15,54.44,728,86,2.86,Seasonal_Discount
07-11-2024,2024-11,DST_0063,Gadag,Karnataka,Voltix,46.16,41.91,640,118,4.87,None
14-07-2025,2025-07,DST_0311,Bhind,Madhya Pradesh,PulseDrop,31.45,57.26,615,107,2.73,None
08-20-25,2025-08,0233,Jangaon,Telangana,Apex Energy,40.84,64.91,227,17,4.14,Seasonal_Discount
07-16-26,2026-07,DST_0330,Thrissur,Kerala,Torque,45.18,42.59,2450,178,4.23,None
2025/06/06,2025-06,DST_0303,Dewas,Madhya Pradesh,BullForce,25.02,54.39,471,66,3.19,None
07-06-2026,2026-06,DST_0120,Aligarh,Uttar Pradesh,Apex Energy,30.7,30.76,1423,152,3.02,None
1731642780000,2024-11,DST_0098,Virudhunagar,Tamil Nadu,Torque,30.32,64.52,891,175,4.73,Seasonal_Discount
2025/11/19,2025-11,0249,Pali,Rajasthan,Voltix,42.53,33.24,972,92,2.8,Seasonal_Discount
2026/07/04,2026-07,0061,Yadgir,Karnataka,PulseDrop,16.02,26.69,200,5,1.62,None
2025/10/10,2025-10,DST_0175,Chhota Udaipur,Gujarat,Voltix,53.65,35.12,516,90,2.84,None
14-01-2025,2025-01,DST_0314,Shivpuri,Madhya Pradesh,Apex Energy,50.44,60.93,903,143,4.87,Seasonal_Discount
05-16-26,2026-05,DST_0226,Vikarabad,Telangana,Apex Energy,29.1,37.39,264,38,3.86,Seasonal_Discount
11-07-2026,2026-07,DST_0164,Porbandar,Gujarat,PulseDrop,52.68,43.57,457,30,3.05,None
2024-12-11T00:00:00Z,2024-12,0155,Bhavnagar,Gujarat,PulseDrop,30.75,58.11,1216,184,3.23,Seasonal_Discount
02-04-25,2025-02,0006,Nagpur,Maharashtra,Torque,43.33,31.08,3532,198,4.31,Seasonal_Discount
13-10-2025,2025-10,DST_0085,Perambalur,Tamil Nadu,Torque,38.8,43.25,227,32,5.43,None
02-20-25,2025-02,DST_0154,Rajkot,Gujarat,BullForce,47.58,47.59,2917,598,5.82,None
16-08-2025,2025-08,DST_0173,Panchmahal,Gujarat,PulseDrop,46.22,57.05,1100,174,2.61,None
06-12-2025,2025-12,DST_0032,Nandurbar,Maharashtra,PulseDrop,27.92,44.64,477,85,4.06,None
2026/03/06,2026-03,0249,Pali,Rajasthan,PulseDrop,52.76,45.54,1206,79,3.43,Seasonal_Discount
2026-01-15T00:00:00+05:30,2026-01,DST_0084,Nilgiris,Tamil Nadu,BullForce,47.45,42.91,567,83,3.69,Seasonal_Discount
2026/06/10,2026-06,DST_0179,Gir Somnath,Gujarat,BullForce,54.5,54.51,790,95,3.8,None
2025/08/19,2025-08,DST_0050,Vijayapura,Karnataka,BullForce,36.49,30.1,891,73,3.08,Seasonal_Discount
21-09-2024,2024-09,DST_0098,Virudhunagar,Tamil Nadu,Torque,27.89,42.53,820,47,5.05,None
2026/02/12,2026-02,DST_0093,Tirupathur,Tamil Nadu,PulseDrop,45.44,54.58,672,120,4.05,Seasonal_Discount
13-07-2026,2026-07,DST_0212,Hanumakonda,Telangana,Torque,50.29,32.12,960,177,5.0,
2026/07/04,2026-07,0179,Gir Somnath,Gujarat,Torque,40.19,57.36,583,65,5.32,
2024/12/04,2024-12,DST_0251,Jhunjhunu,Rajasthan,Voltix,44.99,59.18,1078,151,4.78,None
2024/10/08,2024-10,DST_0272,Bezawada,Andhra Pradesh,Apex Energy,87.47,97.51,3453,1700,8.83,Active_BOGO_Scheme
2025-03-19T00:00:00+05:30,2025-03,0311,Bhind,Madhya Pradesh,Voltix,44.28,62.49,867,113,2.92,None
2026/02/17,2026-02,DST_0205,Purulia,West Bengal,Voltix,14.4,17.73,414,0,2.84,None
2026/07/06,2026-07,DST_0050,Vijayapura,Karnataka,BullForce,36.87,57.6,900,121,3.53,Seasonal_Discount
1734775380000,2024-12,DST_0037,Bengaluru Rural,Karnataka,Voltix,54.66,35.44,637,75,3.72,Seasonal_Discount
04-11-26,2026-04,0255,Nagaur,Rajasthan,PulseDrop,37.26,33.42,1313,91,3.37,None
20-09-2024,2024-09,DST_0193,Nadia,West Bengal,PulseDrop,47.77,38.12,2942,419,4.69,Seasonal_Discount
01-07-26,2026-01,DST_0264,Sirohi,Rajasthan,Apex Energy,26.86,55.03,300,31,2.96,None
08-15-26,2026-08,DST_0023,Latur,Maharashtra,Apex Energy,29.18,47.7,823,144,2.98,None
14-03-2026,2026-03,0299,Jabalpur,Madhya Pradesh,Voltix,77.55,88.09,3078,1904,8.83,Active_BOGO_Scheme
12-09-2025,2025-09,DST_0198,Kalimpong,West Bengal,Torque,54.84,47.18,163,15,3.23,Seasonal_Discount
08-09-2024,2024-09,DST_0226,Vikarabad,Telangana,Voltix,35.72,37.94,325,41,5.01,None
12-02-2025,2025-02,DST_0299,Jabalpur,Madhya Pradesh,PulseDrop,26.97,45.35,1070,124,3.55,None
2025/09/20,2025-09,DST_0334,Alappuzha,Kerala,Apex Energy,40.09,40.86,1327,163,4.59,None
10-10-2025,2025-10,0300,Gwalior,Madhya Pradesh,BullForce,48.81,47.52,1667,128,4.74,None
16-11-2024,2024-11,DST_0141,Jaunpur,Uttar Pradesh,PulseDrop,31.83,39.75,1304,226,5.41,Seasonal_Discount
2025/10/11,2025-10,DST_0053,Chitradurga,Karnataka,Apex Energy,42.93,43.28,769,97,3.4,None
1770175980000,2026-02,DST_0339,Idukki,Kerala,Apex Energy,34.8,32.09,335,21,3.38,None
10-12-2024,2024-12,DST_0038,Mysuru,Karnataka,PulseDrop,54.68,53.25,2254,133,4.78,None
12-12-2024,2024-12,DST_0254,Tonk,Rajasthan,Torque,45.4,51.9,714,65,4.49,None
2026/01/13,2026-01,DST_0133,Bulandshahr,Uttar Pradesh,Apex Energy,29.24,57.21,1176,189,2.91,None
12-06-2025,2025-06,0139,Sitapur,Uttar Pradesh,Voltix,35.64,60.23,1546,123,4.63,None
2025/11/13,2025-11,0002,Mumbai City,Maharashtra,BullForce,73.85,85.62,5012,1693,7.62,
2025-08-21T00:00:00+05:30,2025-08,DST_0241,Kota,Rajasthan,BullForce,33.06,57.21,1057,78,4.58,Seasonal_Discount
18-09-2025,2025-09,DST_0166,Kutch,Gujarat,Apex Energy,44.48,43.68,1200,87,4.22,None
12-06-2026,2026-06,DST_0251,Jhunjhunu,Rajasthan,BullForce,40.24,30.12,964,171,2.88,None
12-08-2025,2025-08,DST_0036,Bengaluru Urban,Karnataka,Apex Energy,77.16,89.75,14273,6492,7.0,Discount_15pct
2026/05/15,2026-05,DST_0023,Latur,Maharashtra,Torque,52.17,47.86,1472,124,5.18,Seasonal_Discount
10-11-2024,2024-11,DST_0334,Alappuzha,Kerala,BullForce,40.54,39.98,1341,210,2.66,None
2025/02/04,2025-02,0055,Kodagu,Karnataka,Voltix,26.66,30.61,149,11,2.51,Seasonal_Discount
2025-08-12T00:00:00+05:30,2025-08,DST_0264,Sirohi,Rajasthan,Voltix,27.52,49.5,307,27,2.84,None
13-07-2026,2026-07,DST_0311,Bhind,Madhya Pradesh,PulseDrop,49.09,56.17,961,158,5.46,None
07-07-26,2026-07,DST_0096,Tiruvarur,Tamil Nadu,BullForce,54.83,38.55,748,63,3.87,
2026/01/19,2026-01,DST_0009,Kolhapur,Maharashtra,BullForce,54.6,62.76,2641,169,4.18,None
12-04-2025,2025-04,DST_0188,Hooghly,West Bengal,Torque,36.29,34.34,2695,442,3.22,None
12-12-25,2025-12,DST_0154,Rajkot,Gujarat,Apex Energy,60.61,66.76,3716,907,4.27,Discount_10pct
03-18-26,2026-03,DST_0124,Jhansi,Uttar Pradesh,Voltix,50.58,55.34,1403,250,3.41,None
2025/02/10,2025-02,DST_0340,Wayanad,Kerala,Voltix,12.96,28.24,90,3,1.3,None
04-10-2025,2025-10,DST_0151,Ahmedabad,Gujarat,PulseDrop,70.7,91.27,10078,4139,6.18,Bundle_Pack
01-12-25,2025-01,DST_0316,Damoh,Madhya Pradesh,Apex Energy,53.23,42.95,726,121,2.79,None
2025-09-07T00:00:00+05:30,2025-09,DST_0109,West Delhi,Delhi NCR,Apex Energy,41.54,30.56,2324,330,4.43,None
13-04-2025,2025-04,DST_0196,Jalpaiguri,West Bengal,Torque,40.89,47.52,1865,101,3.12,
04-01-2025,2025-01,DST_0073,Vellore,Tamil Nadu,Voltix,43.23,38.97,978,175,4.39,None
2025-07-13T00:00:00+05:30,2025-07,0150,Ghazipur,Uttar Pradesh,PulseDrop,33.82,36.6,1116,190,2.65,Seasonal_Discount
12-06-2025,2025-06,0271,Visakhapatnam,Andhra Pradesh,Voltix,39.15,50.12,1803,433,4.39,None
2025/01/10,2025-01,0023,Latur,Maharashtra,Torque,47.64,62.37,1345,248,4.9,None
09-11-2024,2024-11,DST_0225,Peddapalli,Telangana,BullForce,31.34,32.92,331,49,5.35,Seasonal_Discount
05-11-2024,2024-11,DST_0150,Ghazipur,Uttar Pradesh,Torque,37.92,34.01,1251,123,5.04,None
2026/03/05,2026-03,DST_0276,Kurnool,Andhra Pradesh,Apex Energy,49.81,35.93,1506,174,4.17,None
2025/03/17,2025-03,DST_0209,Rangareddy,Telangana,BullForce,52.17,51.98,2074,290,4.74,None
2025-04-16T00:00:00Z,2025-04,DST_0093,Tirupathur,Tamil Nadu,Voltix,32.38,47.81,479,41,4.35,None
2025/07/07,2025-07,DST_0171,Kheda,Gujarat,PulseDrop,53.88,64.81,1390,188,3.06,
02-15-26,2026-02,DST_0301,Ujjain,Madhya Pradesh,Torque,46.08,59.45,1232,210,4.1,None
2025/10/19,2025-10,DST_0304,Satna,Madhya Pradesh,Torque,44.87,40.23,1093,209,5.2,None
2026/06/14,2026-06,0099,Kallakurichi,Tamil Nadu,Apex Energy,45.02,62.62,605,50,2.5,None
2025/02/06,2025-02,DST_0085,Perambalur,Tamil Nadu,Voltix,46.97,47.36,275,29,3.58,Seasonal_Discount
04-12-2024,2024-12,DST_0306,Rewa,Madhya Pradesh,Torque,40.63,45.0,997,193,2.69,Seasonal_Discount
02-13-26,2026-02,DST_0001,Mumbai Suburban,Maharashtra,Voltix,74.71,75.82,13821,6136,7.88,Bundle_Pack
2026/03/06,2026-03,DST_0298,Bhopal,Madhya Pradesh,BullForce,27.42,62.14,1257,144,2.79,Seasonal_Discount
1739764920000,2025-02,DST_0216,Nalgonda,Telangana,BullForce,41.16,60.29,654,130,3.27,Seasonal_Discount
2025/03/06,2025-03,DST_0174,Dahod,Gujarat,Apex Energy,14.13,24.21,278,3,1.23,
2026/02/08,2026-02,DST_0188,Hooghly,West Bengal,Torque,42.9,31.48,3186,307,5.46,
2024-09-05T00:00:00+05:30,2024-09,DST_0040,Dharwad,Karnataka,BullForce,53.34,53.01,1574,210,5.17,Special_Kirana_Margin
2025/10/12,2025-10,DST_0135,Amroha,Uttar Pradesh,Voltix,52.58,39.61,1112,196,2.94,None
2026-06-10T00:00:00+05:30,2026-06,DST_0082,Nagapattinam,Tamil Nadu,Apex Energy,44.81,64.81,812,139,4.85,Seasonal_Discount
17-11-2025,2025-11,DST_0051,Bagalkote,Karnataka,BullForce,36.34,64.53,856,75,4.76,None
03-13-25,2025-03,DST_0031,Gadchiroli,Maharashtra,PulseDrop,49.11,59.95,502,53,4.41,None
04-06-25,2025-04,DST_0231,Rajanna Sircilla,Telangana,BullForce,46.47,36.0,280,40,3.98,None
10-21-25,2025-10,DST_0169,Sabarkantha,Gujarat,Voltix,42.18,42.0,1034,92,3.95,Seasonal_Discount
04-12-2024,2024-12,0293,Annamayya,Andhra Pradesh,Torque,25.16,36.7,460,59,3.43,None
2025-07-18T00:00:00Z,2025-07,0223,Nirmal,Telangana,PulseDrop,42.8,63.07,332,17,4.99,None
15-07-2026,2026-07,DST_0301,Ujjain,Madhya Pradesh,Voltix,61.34,67.19,1640,375,5.06,Special_Kirana_Margin
18-11-2025,2025-11,DST_0147,Ballia,Uttar Pradesh,Apex Energy,39.07,45.54,1172,100,4.66,Seasonal_Discount
03-10-2024,2024-10,DST_0248,Bharatpur,Rajasthan,Torque,31.83,32.31,864,58,2.79,None
21-12-2024,2024-12,0102,New Delhi,Delhi NCR,Apex Energy,27.9,39.68,87,5,3.13,None
2024/10/15,2024-10,DST_0305,Ratlam,Madhya Pradesh,PulseDrop,53.89,52.54,956,178,2.58,None
2026-02-05T00:00:00Z,2026-02,DST_0227,Nagarkurnool,Telangana,BullForce,45.13,49.4,378,21,5.47,None
2024-10-21T00:00:00+05:30,2024-10,DST_0086,Pudukkottai,Tamil Nadu,Torque,48.47,47.66,846,45,3.8,None
2025/05/12,2025-05,DST_0100,Central Delhi,Delhi NCR,Torque,85.04,82.82,1089,496,6.88,Discount_15pct
2026-02-04T00:00:00+05:30,2026-02,DST_0022,Buldhana,Maharashtra,Torque,10.64,14.52,301,1,2.1,None
08-11-26,2026-08,0026,Wardha,Maharashtra,Voltix,30.59,59.31,501,98,5.03,None
2025-05-16T00:00:00+05:30,2025-05,DST_0170,Aravalli,Gujarat,BullForce,52.06,50.52,523,51,3.94,None
2026/01/05,2026-01,DST_0069,Salem,Tamil Nadu,BullForce,42.09,69.66,2218,519,4.89,None
05-09-25,2025-05,DST_0104,North East Delhi,Delhi NCR,PulseDrop,34.78,57.81,1714,149,3.13,Seasonal_Discount
1783696020000,2026-07,DST_0143,Basti,Uttar Pradesh,Voltix,37.84,58.09,824,64,2.82,Seasonal_Discount
12-05-2026,2026-05,0076,KANCHEEPURAM,Tamil Nadu,Voltix,34.86,57.07,683,64,4.53,None
01-02-25,2025-01,DST_0080,Karur,Tamil Nadu,Apex Energy,27.58,38.23,403,23,4.38,Seasonal_Discount
10-04-2026,2026-04,0034,Osmanabad,Maharashtra,PulseDrop,54.06,40.34,929,109,2.96,None
09-11-2025,2025-11,DST_0246,Alwar,Rajasthan,PulseDrop,45.75,55.19,1768,333,4.46,None
2026-07-08T00:00:00+05:30,2026-07,DST_0310,Morena,Madhya Pradesh,Voltix,42.59,60.94,950,49,4.22,None
02-21-26,2026-02,DST_0058,Raichur,Karnataka,Apex Energy,26.35,41.32,584,74,4.2,None
2024-10-10T00:00:00+05:30,2024-10,0113,Varanasi,Uttar Pradesh,Apex Energy,81.4,87.69,4195,2345,8.58,Active_BOGO_Scheme
2025/08/20,2025-08,0171,Kheda,Gujarat,Torque,26.63,50.36,687,35,2.95,Seasonal_Discount
18-11-2024,2024-11,DST_0266,Karauli,Rajasthan,BullForce,37.36,45.73,549,109,3.99,None
2025-11-07T00:00:00+05:30,2025-11,DST_0148,Lakhimpur Kheri,Uttar Pradesh,Apex Energy,30.84,40.17,1183,165,3.94,Seasonal_Discount
05-04-26,2026-05,DST_0044,Tumakuru,Karnataka,Torque,42.43,49.36,1259,214,3.7,None
12-12-2025,2025-12,DST_0279,Anantapur,Andhra Pradesh,Torque,48.01,47.36,1342,208,4.24,None
05-09-2025,2025-09,DST_0132,Mirzapur,Uttar Pradesh,Voltix,26.39,61.46,656,35,4.36,None
2025-07-20T00:00:00Z,2025-07,DST_0259,Dausa,Rajasthan,PulseDrop,39.76,41.04,627,36,5.5,None
02-08-26,2026-02,0292,Sri Sathya Sai,Andhra Pradesh,Apex Energy,50.26,57.76,1024,82,4.64,None
2025-11-13T00:00:00Z,2025-11,DST_0148,Lakhimpur Kheri,Uttar Pradesh,Torque,27.4,36.88,1050,134,5.19,Seasonal_Discount
05-02-25,2025-05,DST_0274,Tirupati,Andhra Pradesh,PulseDrop,40.79,50.95,1280,183,2.7,None
11-03-24,2024-11,DST_0040,Dharwad,Karnataka,Voltix,58.82,47.47,1735,219,5.64,Discount_10pct
18-06-2025,2025-06,DST_0191,Purba Bardhaman,West Bengal,Voltix,29.86,50.35,1963,243,2.77,None
2025/08/07,2025-08,DST_0317,Mandsaur,Madhya Pradesh,Voltix,52.31,57.63,766,52,3.29,
2025/06/02,2025-06,DST_0119,Bareilly,Uttar Pradesh,Apex Energy,26.25,36.52,1506,227,3.9,Seasonal_Discount
1737269940000,2025-01,DST_0157,Junagadh,Gujarat,Apex Energy,32.73,50.55,1132,109,2.53,
2024-11-12T00:00:00Z,2024-11,DST_0046,Kalaburagi,Karnataka,Torque,48.48,56.27,1569,309,3.43,None
11-21-25,2025-11,DST_0025,Jalna,Maharashtra,Voltix,35.87,46.06,749,109,4.49,None
2025/04/05,2025-04,DST_0301,Ujjain,Madhya Pradesh,Torque,53.57,57.45,1432,151,4.29,Discount_10pct
2025-10-19T00:00:00Z,2025-10,0018,Ratnagiri,Maharashtra,BullForce,54.73,37.59,904,152,2.97,Seasonal_Discount
02-11-25,2025-02,DST_0118,Gautam Buddha Nagar,Uttar Pradesh,BullForce,40.21,58.64,1077,143,3.78,Seasonal_Discount
2024/11/11,2024-11,DST_0157,Junagadh,Gujarat,Torque,46.26,37.87,1601,289,2.92,None
12-03-2026,2026-03,DST_0138,Raebareli,Uttar Pradesh,Voltix,31.46,33.92,991,119,3.96,None
2025/05/13,2025-05,0182,Botad,Gujarat,Voltix,28.95,51.0,238,15,4.6,None
1757343600000,2025-09,DST_0118,Gautam Buddha Nagar,Uttar Pradesh,BullForce,46.3,33.76,1240,83,4.47,None
2025/06/14,2025-06,DST_0216,Nalgonda,Telangana,Voltix,40.22,46.43,639,35,3.64,None
13-07-2025,2025-07,0183,Devbhumi Dwarka,Gujarat,BullForce,43.42,59.49,389,19,4.32,Seasonal_Discount
2025/11/21,2025-11,DST_0281,Rajahmundry,Andhra Pradesh,Apex Energy,45.04,30.79,1098,87,3.98,Seasonal_Discount
18-01-2026,2026-01,0295,Parvathipuram Manyam,Andhra Pradesh,Apex Energy,52.07,60.33,479,24,4.25,None
1737110700000,2025-01,0005,Palghar,Maharashtra,Voltix,31.84,46.29,1401,268,2.92,None
2025/03/09,2025-03,DST_0014,Jalgaon,Maharashtra,Voltix,51.69,60.79,2728,413,3.91,None
2025-09-14T00:00:00+05:30,2025-09,DST_0102,New Delhi,Delhi NCR,BullForce,38.47,37.06,120,19,4.21,Seasonal_Discount
2025-08-10T00:00:00+05:30,2025-08,0302,Sagar,Madhya Pradesh,Torque,53.74,63.83,1558,123,5.43,
11-02-25,2025-11,DST_0157,Junagadh,Gujarat,Torque,32.16,50.04,1113,132,5.26,Seasonal_Discount
03-05-2025,2025-05,DST_0180,Amreli,Gujarat,Torque,32.34,39.78,569,62,3.81,Seasonal_Discount
2026/07/03,2026-07,0218,Suryapet,Telangana,BullForce,30.54,57.11,339,30,4.61,Seasonal_Discount
07-10-2024,2024-10,DST_0273,Guntur,Andhra Pradesh,Apex Energy,76.53,97.54,2735,1170,8.28,Active_BOGO_Scheme
10-04-2026,2026-04,DST_0336,Malappuram,Kerala,PulseDrop,33.28,51.76,1937,375,4.4,None
2024-12-06T00:00:00+05:30,2024-12,0096,Tiruvarur,Tamil Nadu,Voltix,31.03,52.25,423,60,5.4,Seasonal_Discount
1734013680000,2024-12,DST_0065,Chennai,Tamil Nadu,BullForce,79.97,87.37,12470,4814,7.05,Discount_15pct
2024/09/05,2024-09,DST_0340,Wayanad,Kerala,Torque,17.66,16.15,123,0,2.33,None
2026-01-07T00:00:00+05:30,2026-01,0224,Bhadradri Kothagudem,Telangana,Torque,52.57,59.65,701,36,3.49,
03-12-26,2026-03,DST_0305,Ratlam,Madhya Pradesh,BullForce,43.74,47.72,776,143,4.16,Seasonal_Discount
10-03-2025,2025-03,DST_0293,Annamayya,Andhra Pradesh,Apex Energy,47.04,48.05,861,81,3.75,None
18-09-2025,2025-09,DST_0041,Dakshina Kannada,Karnataka,BullForce,48.36,56.18,1486,214,4.54,Seasonal_Discount
10-11-2025,2025-11,DST_0170,Aravalli,Gujarat,Torque,36.19,50.13,364,68,4.89,None
03-06-2025,2025-06,DST_0314,Shivpuri,Madhya Pradesh,Voltix,36.79,51.37,658,62,5.42,None
04-03-2025,2025-03,0320,Hoshangabad,Madhya Pradesh,PulseDrop,40.23,44.89,615,59,3.68,Seasonal_Discount
05-03-2026,2026-03,DST_0068,Tiruchirappalli,Tamil Nadu,PulseDrop,52.32,67.04,2116,516,5.72,None
